"","code","Country","infect","nofood","cancer","pop"
"1",4,"Afghanistan","43.655290279900001","0.79384842973900005","16.198828034000002","29185.510999999999"
"2",8,"Albania","0.141454529828","0.0075416897620000003","4.6996766456900003","2948.029"
"3",12,"Algeria","6.7294128402900002","0.15913758098799999","20.5476792899","35977.451000000001"
"4",24,"Angola","85.046564421699998","9.0560916322399994","7.0414628219599997","23356.246999999999"
"5",28,"Antigua and Barbuda","0.027313457126000001","0.0046685864479999997","0.101892400494","88.03"
"6",31,"Azerbaijan","1.7185634528","0.040338346490000003","8.9040705726400002","9032.4650000000001"
"7",32,"Argentina","14.839116111999999","1.7121665097100001","63.885367200499999","40895.750999999997"
"8",36,"Australia","1.95182524023","0.234880899802","42.507943126100002","22154.687000000002"
"9",40,"Austria","0.43071249212099999","0.044374823110000003","20.307794251400001","8409.9449999999997"
"10",44,"Bahamas","0.21625833890599999","0.0040235138409999999","0.39541385683399999","354.93599999999998"
"11",48,"Bahrain","0.052947295007000003","0.0047876186880000003","0.36269737102100003","1240.864"
"12",50,"Bangladesh","156.93255629199999","10.3297675052","87.630946990400005","147575.43299999999"
"13",51,"Armenia","0.45733719300600001","0.0031834778570000001","7.7691588829100002","2877.3139999999999"
"14",52,"Barbados","0.089051213089999998","0.015214429309000001","0.71010053774899995","282.13099999999997"
"15",56,"Belgium","2.00516872069","0.33513056643400002","28.748970480600001","10938.735000000001"
"16",64,"Bhutan","0.55470794518400002","0.016248815382000001","0.38324764447100002","685.50199999999995"
"17",70,"Bosnia and Herzegovina","0.28425027493999999","0.0080371239010000005","6.6171270632499999","3705.4780000000001"
"18",72,"Botswana","7.2329929538300002","0.101873431631","0.91334238329499995","1987.106"
"19",76,"Brazil","55.224370476200001","10.9266235935","202.058602407","195713.63699999999"
"20",84,"Belize","0.124949771882","0.011060858616000001","0.24077643412499999","322.46499999999997"
"21",90,"Solomon Islands","0.30436687373299998","0.017160761771999999","0.319963742489","527.86099999999999"
"22",96,"Brunei Darussalam","0.031851792624000001","0.0010297187970000001","0.29196050631600001","388.63400000000001"
"23",100,"Bulgaria","0.662203778144","0.045938199020999999","16.987084535299999","7425.0110000000004"
"24",104,"Myanmar","78.490870618900004","2.9021347633699999","48.1048542224","50600.826999999997"
"25",108,"Burundi","29.370777517800001","4.0409664347399996","5.3044439902200002","8675.6059999999998"
"26",112,"Belarus","2.0511963747699999","0.020889320699","20.292027376899998","9420.5759999999991"
"27",116,"Cambodia","14.0095606337","0.56151355582700002","10.862060378500001","14312.205"
"28",120,"Cameroon","81.572560144999997","4.5292474893700003","9.6688292848799993","20341.236000000001"
"29",124,"Canada","4.8954654239900002","0.53783732121899996","72.477409536300001","34147.565999999999"
"30",140,"Central African Republic","29.439026335400001","2.0537005609099999","2.1390206311400002","4386.7650000000003"
"31",144,"Sri Lanka","4.2057210121999997","0.16744308251600001","17.6169663312","20261.738000000001"
"32",148,"Chad","53.865600110899997","4.7758078152300003","4.4482134572199996","11952.134"
"33",152,"Chile","2.1334698579600002","0.76949786504100004","24.2527713783","17062.530999999999"
"34",156,"China","164.510021403","12.8169732051","2186.08766879","1368810.6040000001"
"35",170,"Colombia","9.4144807407000002","2.5776567178000001","45.811481684599997","45222.699000000001"
"36",174,"Comoros","1.19629894671","0.20955071348099999","0.39200093095299998","689.69600000000003"
"37",178,"Congo","12.9137606911","1.2677383873600001","1.5253261767599999","4273.7380000000003"
"38",180,"Democratic Republic of the Congo","277.33617739900001","28.980133927800001","31.2178217829","64563.853000000003"
"39",188,"Costa Rica","0.48033738180000002","0.043249995574999998","4.9725035015400003","4577.3710000000001"
"40",191,"Croatia","0.34519316951000001","0.015689267730000001","13.590260092099999","4328.1629999999996"
"41",192,"Cuba","0.90544639452099995","0.089232799350000003","22.4598256001","11225.833000000001"
"42",196,"Cyprus","0.092330597129000005","0.023199935134","1.6971034252999999","1112.617"
"43",204,"Benin","26.084537584700001","3.2139961938999999","3.1631199703799999","9199.2540000000008"
"44",208,"Denmark","0.91043850874200005","0.18338641123400001","16.437773838999998","5554.8490000000002"
"45",214,"Dominican Republic","6.4654111929500004","0.24884269419400001","8.7525170245399995","9695.1170000000002"
"46",218,"Ecuador","3.4910218846299998","0.93000258468999997","12.423573083599999","15011.114"
"47",222,"El Salvador","1.32969512516","0.34288813572499999","5.7356064118000001","6183.8770000000004"
"48",226,"Equatorial Guinea","3.0047609280000001","0.31669945434899999","0.41768341228599998","943.64"
"49",231,"Ethiopia","218.37534674","21.883884916","41.8160638433","87639.962"
"50",232,"Eritrea","7.9561666392900001","1.3825073912600001","2.22026110947","3170.4369999999999"
"51",233,"Estonia","0.134363630668","0.0061083831490000001","3.6063610604399998","1332.1030000000001"
"52",242,"Fiji","0.241387124615","0.031174202920000001","0.54699982809799996","859.81600000000003"
"53",246,"Finland","0.42456601074400002","0.020120244410000002","11.612145185899999","5365.7839999999997"
"54",250,"France","9.8414806013699998","4.0978591486399996","166.17600947400001","62879.535000000003"
"55",262,"Djibouti","2.1368493557999999","0.27008549319000003","0.46010646488099999","840.19399999999996"
"56",266,"Gabon","6.0040752955599999","0.34059853611699997","0.68545052235399995","1624.146"
"57",268,"Georgia","0.63320416092200005","0.0053838111970000001","6.7384741885099997","4099.0959999999995"
"58",270,"Gambia","4.0841420530399999","0.49208210415800002","0.48349737066300003","1793.1990000000001"
"59",276,"Germany","13.2911333797","1.13599658236","225.81605690699999","80827.001000000004"
"60",288,"Ghana","69.816635794099994","3.9365924318299998","10.0773683855","24779.614000000001"
"61",296,"Kiribati","0.093075497977000002","0.015238315073000001","0.062147949095000002","102.93"
"62",300,"Greece","1.1089728216600001","0.0076757010109999996","29.5434777107","10887.64"
"63",308,"Grenada","0.018416719123999999","0.0050945561609999999","0.15815277380000001","106.227"
"64",320,"Guatemala","5.3755408233999997","3.05247607525","7.9206392380599997","14630.42"
"65",324,"Guinea","38.769451959400001","2.4615823354800002","4.1123244403500001","10192.168"
"66",328,"Guyana","0.61525462360700001","0.083276516795999997","0.48333168074600003","749.43"
"67",332,"Haiti","15.7033392386","1.4921982304000001","5.82423704154","9949.3179999999993"
"68",340,"Honduras","2.9744997196499998","0.29359454115","4.4461522470599997","8317.4670000000006"
"69",348,"Hungary","0.58654659139099996","0.107843022788","32.441434188300001","9927.3799999999992"
"70",352,"Iceland","0.014397582759000001","0.0030117929750000001","0.57644575476000004","320.34199999999998"
"71",356,"India","1517.3837451899999","81.769636672999994","683.75250085200003","1234281.1629999999"
"72",360,"Indonesia","266.49712395300003","17.898081626300002","186.48219119300001","241834.226"
"73",364,"Iran (Islamic Republic of)","8.5477172300100008","0.31909038239199999","50.118031877699998","73762.519"
"74",368,"Iraq","6.4963592886299999","0.28988348528000002","17.787435376400001","29741.976999999999"
"75",372,"Ireland","0.23886665111200001","0.031046232483000001","7.9967585293200001","4554.33"
"76",376,"Israel","1.0032471291","0.17879920311","10.9647333772","7346.4459999999999"
"77",380,"Italy","7.2633638887999998","1.6683537014100001","169.39499028700001","59325.232000000004"
"78",388,"Jamaica","1.2417217703900001","0.08493629255","3.62639218679","2810.4639999999999"
"79",392,"Japan","20.625225941899998","2.8982122535600001","367.50911782899999","128542.349"
"80",398,"Kazakhstan","3.6314381497300001","0.098334587811000004","27.1190576441","16252.272999999999"
"81",400,"Jordan","0.44485002622300002","0.027654256467999998","3.59633287159","7261.5410000000002"
"82",404,"Kenya","149.930699742","6.2180378040299997","21.465049101999998","42030.684000000001"
"83",410,"Republic of Korea","7.7442650095000003","0.345396801541","78.878277216599997","49545.637999999999"
"84",414,"Kuwait","0.17397837194900001","0.0050460222670000001","1.0387770787399999","2991.884"
"85",417,"Kyrgyzstan","1.11337691552","0.024056763227","3.3085177407200002","5422.2979999999998"
"86",418,"Lao People's Democratic Republic","9.0272527182999998","0.36545462712100002","4.67761306366","6249.1679999999997"
"87",422,"Lebanon","0.32362026051800002","0.014247340722","4.4599071171900002","4953.0640000000003"
"88",426,"Lesotho","12.030883658800001","0.261880245204","1.2427882239300001","1995.575"
"89",428,"Latvia","0.24768593225900001","0.024152203056","6.3072072626800004","2118.855"
"90",430,"Liberia","15.1005797116","0.51785620192199999","1.5359931470999999","3891.357"
"91",440,"Lithuania","0.49348036175299997","0.010726561347000001","8.2482091988799997","3123.8249999999998"
"92",442,"Luxembourg","0.074193448952000002","0.013483881942","1.0552183137","507.89"
"93",450,"Madagascar","36.197631848500002","7.5245123213499996","12.3970067626","21151.64"
"94",454,"Malawi","72.557586943199993","3.7972867408900002","10.2051258551","14539.609"
"95",458,"Malaysia","12.0317339517","0.082633644630000003","20.088815852500002","28208.027999999998"
"96",462,"Maldives","0.031592132302000003","0.0058616703430000002","0.190445117474","365.73"
"97",466,"Mali","63.118839494900001","8.0984238310799999","6.7330395541100003","15049.352000000001"
"98",470,"Malta","0.012891384121999999","0.002357710181","0.85966101695300001","414.25700000000001"
"99",478,"Mauritania","8.7983467051899993","0.64217122258199999","1.28848833974","3494.2"
"100",480,"Mauritius","0.25894180217599999","0.070165536781999993","1.0448781889300001","1247.953"
"101",484,"Mexico","17.371136063600002","12.203468834100001","70.516720476800003","114092.961"
"102",496,"Mongolia","0.89061802482200003","0.012325084597","3.3299254978000001","2719.902"
"103",498,"Republic of Moldova","0.90407337369499996","0.0070444291879999997","6.4995149030799997","4086.09"
"104",499,"Montenegro","0.01316054264","0.001013675906","1.3644667961500001","624.279"
"105",504,"Morocco","8.1287722366599997","0.42624521708899998","21.931681137199998","32343.383999999998"
"106",508,"Mozambique","139.680573904","4.0176060313399997","17.9273607029","23531.566999999999"
"107",512,"Oman","0.278993430988","0.032374938393999998","0.82231110621000003","3041.4349999999999"
"108",516,"Namibia","6.6559697901000003","0.24421530283099999","0.86429550075299999","2118.877"
"109",524,"Nepal","29.967738332700002","0.91955609730900001","14.3764609056","27013.206999999999"
"110",528,"Netherlands","1.63844712875","0.38181596669200002","43.957969375799998","16682.927"
"111",548,"Vanuatu","0.110865713105","0.0072746474139999996","0.16325597008000001","236.21600000000001"
"112",554,"New Zealand","0.245178851319","0.029238485714999998","8.4927451462699999","4370.0600000000004"
"113",558,"Nicaragua","1.38387072232","0.208763416506","3.40876835723","5824.058"
"114",562,"Niger","67.711400314100004","7.3216674214299999","4.3444103378800003","16464.025000000001"
"115",566,"Nigeria","764.52873382400003","50.065405809600001","68.730038299","158503.20300000001"
"116",578,"Norway","0.82136777200900002","0.074311151919999999","11.5389234689","4885.8779999999997"
"117",583,"Micronesia (Federated States of)","0.049960940108999999","0.0049197286200000001","0.070048180976000005","102.916"
"118",586,"Pakistan","187.785638562","7.0626924857200004","100.39986405800001","179424.64300000001"
"119",591,"Panama","1.47047599611","0.16738954013400001","2.9044298298600002","3642.6909999999998"
"120",598,"Papua New Guinea","14.282264319299999","0.36109698811500002","5.1797283652899999","7310.5119999999997"
"121",600,"Paraguay","1.60089856677","0.259566633203","4.77909343385","6248.0169999999998"
"122",604,"Peru","8.6331316948399994","2.05829996754","25.374459102500001","29027.68"
"123",608,"Philippines","58.719182548299997","5.9419420764900002","59.2425350814","93966.784"
"124",616,"Poland","2.9054090296999999","0.17724851732399999","98.361258272399994","38329.784"
"125",620,"Portugal","2.69167433376","0.27905667585299998","27.621970299200001","10596.055"
"126",624,"Guinea-Bissau","6.1570087404100002","0.24220296455699999","0.634551600376","1522.6030000000001"
"127",634,"Qatar","0.027841058023999998","0.000606387626","0.47541247710599999","1856.329"
"128",642,"Romania","2.6445950040400001","0.11876706135200001","47.835411152900001","20471.86"
"129",643,"Russian Federation","47.5021115192","0.729237109795","335.355482489","143479.27299999999"
"130",646,"Rwanda","19.879336845600001","2.8238770865","6.8395622035199999","10039.338"
"131",662,"Saint Lucia","0.042010855228000001","0.0045499289940000003","0.208438021394","174.09200000000001"
"132",678,"Sao Tome and Principe","0.21822264306200001","0.026667978214999999","0.099600229730999995","180.37200000000001"
"133",682,"Saudi Arabia","2.1173498662000001","0.10220900567000001","8.8787216614099993","27421.468000000001"
"134",686,"Senegal","22.465136174400001","1.9905572711699999","4.8643321752600004","12678.143"
"135",688,"Serbia","0.55628840459200002","0.087300750528000001","23.298141452199999","8991.2579999999998"
"136",690,"Seychelles","0.017461668848999998","0.0016696114749999999","0.12555703945300001","91.272999999999996"
"137",694,"Sierra Leone","36.607683395199999","2.40450336373","2.1158111202700001","6415.6360000000004"
"138",702,"Singapore","0.27660519348099999","0.00157639379","6.6623816595200003","5131.17"
"139",703,"Slovakia","0.38250323063399999","0.0081653623830000004","12.2158449123","5404.2929999999997"
"140",704,"Viet Nam","40.035002283700003","0.20517250684999999","87.121515347699997","87967.654999999999"
"141",705,"Slovenia","0.094758359856999999","0.0080889058019999998","5.9646844660099996","2043.336"
"142",706,"Somalia","49.092712500899999","11.511215461899999","5.2689010529600004","12043.886"
"143",710,"South Africa","258.01563738099998","4.1045381123900002","47.9718829985","51216.966999999997"
"144",716,"Zimbabwe","77.312713822399999","4.7578553697599997","7.7928631933399997","12697.727999999999"
"145",724,"Spain","5.8698801789299999","0.93101986584800001","106.26461985500001","46931.010999999999"
"146",728,"South Sudan","45.485571424200003","3.2326097539099998","6.1733513208400002","9508.3719999999994"
"147",729,"Sudan","48.541647550599997","1.19890970632","14.4160594629","34545.014000000003"
"148",740,"Suriname","0.24985653007","0.014027091441000001","0.54523293340900003","529.12599999999998"
"149",748,"Swaziland","7.8319412832099999","0.17038621036400001","0.68931811502399998","1064.8409999999999"
"150",752,"Sweden","1.56413809927","0.22003018914799999","22.693128189500001","9390.1569999999992"
"151",756,"Switzerland","0.63105555563299998","0.112664924532","16.8917557065","7808.674"
"152",760,"Syrian Arab Republic","1.8420282243599999","0.14356089163800001","13.972901074599999","21362.541000000001"
"153",762,"Tajikistan","3.40009999309","0.20630770879800001","4.1116136043699996","7527.3969999999999"
"154",764,"Thailand","42.768709821599998","0.71530146790100002","83.102412235499997","67195.032000000007"
"155",768,"Togo","22.882332654900001","1.1232403412","2.6529419611499998","6421.674"
"156",776,"Tonga","0.022749372335","0.0048647511830000002","0.113709155792","103.98099999999999"
"157",780,"Trinidad and Tobago","0.44854868045099999","0.067547291411999999","1.7782932413899999","1328.144"
"158",784,"United Arab Emirates","0.275106316671","0.031787950831999999","1.1080867089599999","8549.9979999999996"
"159",788,"Tunisia","1.1999435618300001","0.049910967757999997","7.1199411690599996","10635.245000000001"
"160",792,"Turkey","5.31995496539","0.66589555140400003","90.439469941499993","72326.991999999998"
"161",795,"Turkmenistan","2.4426028553800001","0.027391116377000001","4.1648814385700001","5087.2110000000002"
"162",800,"Uganda","131.02261027500001","7.8493632913400004","21.679596117900001","32428.164000000001"
"163",804,"Ukraine","26.346806458300001","0.12454294368","97.481249887900006","45792.086000000003"
"164",818,"Egypt","13.068430691","1.28573584393","70.823703167900007","82761.244000000006"
"165",834,"United Republic of Tanzania","174.471786264","11.521336169","21.6361465976","44346.531999999999"
"166",840,"United States of America","53.070668953400002","5.9462987541499999","582.20741333399997","309011.46899999998"
"167",854,"Burkina Faso","67.906350714400006","4.19995417275","5.8522072977099997","15605.210999999999"
"168",858,"Uruguay","0.82525718312600005","0.16821425996700001","8.1703537249499991","3359.2730000000001"
"169",860,"Uzbekistan","6.7055373325999996","0.20840697571299999","11.392735824700001","28515.907999999999"
"170",882,"Samoa","0.029218973959999998","0.0049764057369999998","0.12949427247100001","185.94399999999999"
"171",887,"Yemen","15.3520361305","0.433794194174","8.3764622761599998","23154.853999999999"
"172",894,"Zambia","58.708855917299999","4.3181644409100004","6.94776567085","13605.986000000001"
